34196793	[obsolete] covid-19;arbovirus infections;arthritis, rheumatoid;coronavirus infections;death;emanuel syndrome;kidney diseases;methotrexate;musculoskeletal diseases;rheumatic diseases;rheumatic fever;von hippel-lindau disease
32467792	[obsolete] covid-19;acidosis;acute kidney injury;aspirin;atrioventricular block;azithromycin;bradycardia;calcium;catecholamines;coronavirus infections;cough;creatinine;critical illness;death;dopamine;drug-related side effects and adverse reactions;dyspnea;epinephrine;fatigue;fever;glucose;headache;heart diseases;hydroxychloroquine;hyperglycemia;hypertension;hypotension;infections;ischemia;kidney diseases;lung diseases;multiple organ failure;nitrogen;oxygen;pharyngeal diseases;pneumonia;potassium;renal insufficiency;renal insufficiency, chronic;respiratory distress syndrome;respiratory insufficiency;sepsis;syncope;urea
32246972	[obsolete] covid-19;coronavirus infections;methylene blue;pneumonia, viral;polymers;skin diseases
32376401	[obsolete] covid-19;arbovirus infections;arthritis, juvenile;arthritis, rheumatoid;autoimmune diseases;cognitive dysfunction;coronavirus infections;death;drug-related side effects and adverse reactions;graft vs host disease;hereditary breast and ovarian cancer syndrome;hypoxia;infections;lupus erythematosus, systemic;lymphohistiocytosis, hemophagocytic;macrophage activation syndrome;mental disorders;mucocutaneous lymph node syndrome;pneumonia, viral;respiration disorders;respiratory insufficiency;tocilizumab
33954065	[obsolete] covid-19;acetaminophen;arbovirus infections;chest pain;communicable diseases;coronavirus infections;cough;cryopyrin-associated periodic syndromes;drug hypersensitivity;dyspnea;edema;erythema;exanthema;fever;histamine;infections;oxygen;respiratory tract diseases;skin diseases;sleep wake disorders;urticaria;vomiting;weight loss
32327321	[obsolete] covid-19;adjustment disorders;coronavirus infections;death;drug-related side effects and adverse reactions;fatigue;infections;muscle weakness;neoplasms;pneumonia, viral
34444648	[obsolete] covid-19;death;obesity;ocular motility disorders;signs and symptoms, digestive;sleep initiation and maintenance disorders
34101084	[obsolete] covid-19;carbon dioxide;emanuel syndrome;von hippel-lindau disease
34803247	[obsolete] covid-19;alzheimer disease;anxiety;arbovirus infections;carbon;communicable diseases;death;flavonoids;huntington disease;hydrogen;hydroxychloroquine;neoplasms;oxygen;psychological distress;ritonavir;water
33738882	[obsolete] covid-19;adjustment disorders;anxiety;chronic disease;death;infections;psychological distress
32493494	[obsolete] covid-19;anophthalmos;antiviral agents;coronavirus infections;drug hypersensitivity;heart failure;hydroxychloroquine;infections;liver diseases;macular degeneration;mental disorders;neoplasms;pneumonia;pneumonia, viral
33469977	cholesterol;dexamethasone;fatty acids;steroids;vitamin a;vitamin d
32463093	[obsolete] covid-19;coronavirus infections;pneumonia, viral
34515235	[obsolete] covid-19;adjustment disorders;anxiety;asthenia;carbon monoxide;chest pain;dyspnea;fatigue;heparin;kidney diseases;mental disorders;pneumonia;thromboembolism
32449224	[obsolete] covid-19;abnormalities, drug-induced;anorexia;antiviral agents;anxiety;autoimmune diseases;biomarkers;cardiomyopathies;cardiovascular diseases;cerebrovascular disorders;chemical and drug induced liver injury;chest pain;chronic disease;communicable diseases;coronavirus infections;cough;creatinine;critical illness;death;diabetes mellitus;diarrhea;dizziness;drug hypersensitivity;dyspnea;end stage liver disease;fatigue;fever;headache disorders, secondary;heparin;heparin, low-molecular-weight;hypertension;immunologic deficiency syndromes;infections;inflammation;kidney diseases;liver failure;lopinavir;lopinavir-ritonavir drug combination;methylprednisolone;moxifloxacin;multiple organ failure;myocarditis;oxygen;pneumonia;pneumonia, viral;pulmonary embolism;renal insufficiency, chronic;respiratory distress syndrome;respiratory insufficiency;respiratory tract infections;sepsis;signs and symptoms, respiratory;sleep initiation and maintenance disorders;ulcer;urea;vascular system injuries
35030205	[obsolete] covid-19;arbovirus infections;arrhythmias, cardiac;critical illness;cross infection;death;dexamethasone;diabetes mellitus;heart failure;hydrocortisone;hypertension;hypoxia;infections;lung diseases;lung injury;oxygen;pneumonia;pulmonary edema;renal insufficiency;respiration disorders;respiratory distress syndrome;respiratory insufficiency;sepsis;sodium dodecyl sulfate;steroids
34608773	[obsolete] covid-19;fever;heart arrest;infections;mycophenolic acid;myocardial infarction;oxygen;shock, cardiogenic;tacrolimus
33306721	[obsolete] covid-19;adjustment disorders;anophthalmos;anxiety;arrhythmias, cardiac;arthralgia;arthritis, rheumatoid;asthma;carbon monoxide;cardiomyopathies;cardiovascular diseases;chest pain;coronary artery disease;coronavirus infections;cough;death;delirium;diabetes mellitus;diarrhea;dysgeusia;dyspnea;fatigue;fatigue syndrome, chronic;fever;headache;heart diseases;heart failure;hyperlipidemias;hypertension;hypothyroidism;immunologic deficiency syndromes;infections;mental disorders;metabolic syndrome;myalgia;myocardial infarction;neoplasms;obesity;oxygen;pain;pulmonary disease, chronic obstructive;respiration disorders;respiratory distress syndrome;respiratory tract diseases;schizophrenia;severe acute respiratory syndrome;sleep apnea syndromes;steroids;stress disorders, traumatic;stroke;tachypnea;thromboembolism;thrombosis;venous thrombosis
35206434	[obsolete] covid-19;adjustment disorders;adrenal insufficiency;alzheimer disease;anxiety;cadmium;cardiac output, low;cardiovascular diseases;chronic disease;coronary artery disease;coronavirus infections;death;dementia;diabetes mellitus;diabetes mellitus, type 2;fatigue;fractures, bone;heart diseases;hepatolenticular degeneration;infections;mental disorders;musculoskeletal diseases;neoplasms;obesity;ossification of posterior longitudinal ligament;osteoporosis;pneumonia;psychological distress;seizures;von hippel-lindau disease;water;xk aprosencephaly
34679466	[obsolete] covid-19;adjustment disorders;asthma;atrial fibrillation;cardiovascular diseases;chronic disease;coinfection;communicable diseases;cough;death;dexamethasone;diabetes mellitus;dyspnea;fever;headache disorders, secondary;heart arrest;hiv infections;hypertension;infections;inflammation;lung diseases;malaria;muscle weakness;neoplasms;norepinephrine;oxygen;paraffin;pulmonary disease, chronic obstructive;renal insufficiency;renal insufficiency, chronic;respiratory insufficiency;streptomycin;tachypnea;tuberculosis
32599201	[obsolete] covid-19;aneurysm;basal ganglia diseases;brain injuries, traumatic;brain neoplasms;cerebral infarction;coronavirus infections;epilepsy;gaucher disease;infections;intracranial hemorrhages;ischemia;neoplasms;nervous system diseases;pain;parkinson disease;pneumonia;pneumonia, viral;rupture;stroke;wounds and injuries
33999135	[obsolete] covid-19;death;liver failure;respiratory distress syndrome
34108378	[obsolete] covid-19
34224607	[obsolete] covid-19
32450108	[obsolete] covid-19;communicable diseases;coronavirus infections;death;infections;pneumonia, viral;water
33341894	[obsolete] covid-19;angiotensin-converting enzyme inhibitors;antiviral agents;iodine
35122732	[obsolete] covid-19;critical illness;death;mycoses;neoplasms;respiratory distress syndrome
33581061	[obsolete] covid-19;adjustment disorders;alcohols;chronic disease;death;diabetes mellitus;hypertension;infections;obesity;respiratory tract infections;water
33882021	[obsolete] covid-19;adjustment disorders;anxiety;attention deficit disorder with hyperactivity;autistic disorder;bipolar disorder;obesity;obsessive-compulsive disorder;panic disorder;phobic disorders;psychological distress;schizophrenia;sleep wake disorders;stress disorders, post-traumatic;talaromycosis
33928916	[obsolete] covid-19;aluminum;arbovirus infections;blood coagulation disorders;chronic disease;communicable diseases;cough;death;diarrhea;drug hypersensitivity;dyspnea;edema;erythema;fatigue;fever;fractures, bone;glomerulonephritis;headache;hepatitis b;hiv infections;immunologic deficiency syndromes;infections;inflammation;mastocytosis, systemic;myalgia;pain;pneumonia;pruritus
32680626	[obsolete] covid-19;abnormalities, drug-induced;anxiety;carbon;coronavirus infections;cough;cryopyrin-associated periodic syndromes;fatigue;fever;infections;kidney diseases;lymphopenia;mucocutaneous lymph node syndrome;neoplasms;neurocognitive disorders;pain;pneumonia, viral;psychological distress;renal insufficiency;urinary tract infections;wounds and injuries
35175442	[obsolete] covid-19;arbovirus infections;brain diseases;cerebral hemorrhage;cerebrovascular disorders;communicable diseases;death;delirium;dexamethasone;encephalitis;enfermedades del sistema nervioso central;headache;heparin;heredodegenerative disorders, nervous system;hydroxychloroquine;infections;ischemia;lopinavir;lung diseases;methylprednisolone;nervous system diseases;oxygen;remdesivir;respiratory tract diseases;seizures;steroids;stroke;subarachnoid hemorrhage
35397002	[obsolete] covid-19;cryopyrin-associated periodic syndromes;inflammation
34597334	[obsolete] covid-19;anxiety;communicable diseases;death;deuterium;favipiravir;fractures, bone;hypertension;infections;respiratory tract diseases;weight gain
32474574	[obsolete] covid-19
34584327	[obsolete] covid-19;adjustment disorders;anxiety;cognition disorders;communicable diseases;coronavirus infections;death;disruptive, impulse control, and conduct disorders;fatigue;mental disorders;obesity;obsessive-compulsive disorder;psychological distress;respiratory tract infections;sexual dysfunctions, psychological;shock;stress disorders, post-traumatic;water;weight gain;xk aprosencephaly
34370935	[obsolete] covid-19;anxiety;cough;death;infections;tight skin contracture syndrome, lethal;water
34777029	[obsolete] covid-19;adjustment disorders;adrenal insufficiency;alcohols;alzheimer disease;anxiety;chronic disease;compassion fatigue;death;dystonia;fatigue;headache disorders, secondary;hypertension;infections;mood disorders;pain;psychological distress;rupture;seizures;stress disorders, post-traumatic;stress disorders, traumatic;wounds and injuries
33347319	[obsolete] covid-19
35345704	[obsolete] covid-19;acute kidney injury;acute lung injury;critical illness;genetic diseases, inborn;hypertension;lung injury;obesity;oxygen;pneumonia;respiratory distress syndrome
35146922	[obsolete] covid-19;aicardi syndrome;coinfection;communicable diseases;death;infections;severe acute respiratory syndrome
35565040	[obsolete] covid-19;heart failure;infections;learning disabilities;weight loss
35220656	[obsolete] covid-19
35008724	[obsolete] covid-19;adenine;adenosine;alanine;amines;arbovirus infections;carbon;drug-related side effects and adverse reactions;glycine;guanine;hydrogen;metals;neural tube defects;nitrogen;oxygen;phosphates;pneumonia;sleep apnea syndromes;sulfur;water;weight loss
35344118	[obsolete] covid-19;airway obstruction;anemia;death;digestive system neoplasms;drug-related side effects and adverse reactions;gastrointestinal diseases;gaucher disease;headache disorders, secondary;infections;neoplasms;stomach neoplasms
33595062	[obsolete] covid-19;heart diseases
32673494	[obsolete] covid-19;cardiomyopathies;cardiotoxicity;cardiovascular diseases;catecholamines;corneal endothelial dystrophy type 2;coronary artery disease;coronavirus infections;cough;death;drug-related side effects and adverse reactions;fatigue;fever;heart diseases;infections;inflammation;mastocytosis, systemic;microvascular angina;myalgia;myocarditis;norepinephrine;obesity;oxygen;pneumonia, viral;psychological distress;sarilumab;takotsubo cardiomyopathy;ventricular dysfunction, left
33264497	[obsolete] covid-19;antiviral agents
35142233	[obsolete] covid-19;coinfection;cold injury;communicable diseases;congenital disorder of glycosylation type 1d;cough;death;diabetes mellitus;fever;heart diseases;infections;influenza, human;pneumococcal infections;pneumonia;respiratory tract diseases
33920976	[obsolete] covid-19;adjustment disorders;anxiety;cognition disorders;coronavirus infections;death;genetic diseases, inborn;lung neoplasms;obsessive-compulsive disorder;papillomavirus infections;refractive errors;respiratory tract diseases;sleep initiation and maintenance disorders
32873261	[obsolete] covid-19
34670589	[obsolete] covid-19;cerebrovascular disorders;critical illness;death;lung injury;respiratory distress syndrome
34052621	[obsolete] covid-19;adjustment disorders;anxiety;death;drug overdose
34673261	[obsolete] covid-19;blindness;vaccines
34904908	[obsolete] covid-19
35411692	[obsolete] covid-19;coronavirus infections
32729279	[obsolete] covid-19;communicable diseases;coronavirus infections;cross infection;hydrogen peroxide;infections;pneumonia, viral;sodium hypochlorite
33680350	[obsolete] covid-19;arbovirus infections;arrhythmias, cardiac;azithromycin;cadmium;calcium;cardiotoxicity;cardiovascular diseases;chemical and drug induced liver injury;chloroquine;coinfection;colonic neoplasms;communicable diseases;copper;coronavirus infections;critical illness;death;dexamethasone;diabetes mellitus;diabetes mellitus, type 2;diarrhea;digestive system neoplasms;doxycycline;drug-related side effects and adverse reactions;dyspnea;fatigue;feeding and eating disorders;fever;folic acid;headache;heart failure;hepatitis c;hepatitis c, chronic;hydroxychloroquine;hypertension;hypotension;immunologic deficiency syndromes;infections;inflammation;inflammatory bowel diseases;iron;lethargy;liver cirrhosis;long qt syndrome;magnesium;malaria;mental disorders;metabolic diseases;metals;mouth diseases;nausea;neoplasms;nerve degeneration;neurodegenerative diseases;oxygen;pneumonia;polyethylene glycols;quercetin;respiratory tract infections;ribavirin;severe acute respiratory syndrome;vitamin a;vomiting
35568022	[obsolete] covid-19;brain diseases;brain injuries;carbon dioxide;critical illness;death;delirium;enfermedades del sistema nervioso central;hypercapnia;hypoxia;ischemia;lactic acid;oxygen;respiratory distress syndrome;respiratory insufficiency;stroke
34202707	[obsolete] covid-19;colorectal neoplasms;williams syndrome
34453842	[obsolete] covid-19;pain
32524792	[obsolete] covid-19;ascorbic acid;asymptomatic infections;cardiovascular abnormalities;chemical and drug induced liver injury;coinfection;communicable diseases;coronavirus infections;disease progression;infections;liver diseases;lymphatic diseases;lymphopenia;pleural effusion;pneumonia;pneumonia, viral;respiratory distress syndrome;respiratory tract infections;umifenovir
32582382	[obsolete] covid-19;arthralgia;fever;fractures, bone;infections;musculoskeletal diseases;neoplasms;nervous system diseases;neurologic manifestations;pain;pulmonary embolism;rheumatic fever;venous thrombosis;wounds and injuries
35583298	[obsolete] covid-19;adenomatous polyposis coli;anxiety;coronavirus infections;psychological distress
32298273	[obsolete] covid-19;adrenal insufficiency;arbovirus infections;coronavirus infections;death;heart diseases;hypertension;infections;kidney diseases;liver failure;peptidyl-dipeptidase a;pneumonia;pneumonia, viral;severe acute respiratory syndrome
32718042	[obsolete] covid-19;chronic disease;coinfection;coronavirus infections;death;drug hypersensitivity;infections;inflammation;lipids;respiration disorders;respiratory tract diseases
33547814	infections
35250772	[obsolete] covid-19;adjustment disorders;anxiety;bradycardia;fractures, open;mental disorders;seizures;weight loss
33542501	infections;seizures
35493814	[obsolete] covid-19;adenosine triphosphate;anxiety;arbovirus infections;arthralgia;ascorbic acid;brain injuries, traumatic;cardiovascular diseases;chest pain;chronic disease;cognition disorders;colorectal neoplasms;cough;death;deuterium;diabetes mellitus;drug hypersensitivity;dyspnea;dystonia;fatigue;fatigue syndrome, chronic;fatty acids;fever;glucose;glutathione;headache;heart arrest;heredodegenerative disorders, nervous system;hydrogen;hydrogen peroxide;hypotension;infarction;infections;inflammation;lactic acid;lipids;lipopolysaccharides;lung diseases;memory disorders;metabolic diseases;metabolic syndrome;metals;mitochondrial diseases;muscle weakness;muscular diseases;myalgia;neoplasms;nervous system diseases;neuralgia;nitric oxide;nitrogen;oxygen;parkinson disease;prostatic neoplasms;reactive oxygen species;respiratory tract diseases;rituximab;signs and symptoms, digestive;sleep wake disorders;sodium chloride;urea;uric acid;ventricular fibrillation;ventricular remodeling;water
34898715	[obsolete] covid-19
34906234	[obsolete] covid-19
33704627	[obsolete] covid-19;alcohols;carcinoma, squamous cell;communicable diseases;coronavirus infections;death;head and neck neoplasms;infections;myocardial infarction;neoplasms;oculocerebrorenal syndrome;respiratory insufficiency;stroke
34230210	[obsolete] covid-19;acetone;acetonitrile;acute kidney injury;adenomatous polyposis coli;adjustment disorders;amides;arbovirus infections;arginine;autoimmune diseases;coronavirus infections;cytokines;death;diabetes mellitus;diabetes mellitus, type 2;drug-related side effects and adverse reactions;fatty acids;folic acid;glucose;glutamic acid;glutamine;hematologic diseases;hydroxychloroquine;immune system diseases;infections;inflammation;lactic acid;lipids;malnutrition;methanol;myalgia;neoplasms;neurotoxicity syndromes;nitric oxide;nitrogen;obesity;olfaction disorders;oxygen;proline;prostatic neoplasms;remdesivir;respiratory distress syndrome;sepsis;testosterone;tocilizumab;urea;vitamin b 12;water;xerostomia
34559248	[obsolete] covid-19;aspirin;basal ganglia cerebrovascular disease;blood coagulation disorders, inherited;cerebral infarction;coronavirus infections;death;diabetes mellitus;emanuel syndrome;heparin;heparin, low-molecular-weight;hypoxia;lung diseases;pulmonary embolism;respiratory distress syndrome;thrombocytopenia;thrombosis;vascular system injuries;venous thromboembolism;von hippel-lindau disease
32302740	[obsolete] covid-19;death;johnson neuroectodermal syndrome;severe acute respiratory syndrome;wounds and injuries
34452464	[obsolete] covid-19;chronic disease;coronavirus infections;cough;death;dysgeusia;dyspnea;fatigue;fever;headache;infections;kidney diseases;myalgia;olfaction disorders;pain;pharyngeal diseases;rhinitis;signs and symptoms, digestive;von hippel-lindau disease
34627082	[obsolete] covid-19;adenomatous polyposis coli;adenosine triphosphate;arbovirus infections;arginine;biotin;carbon dioxide;coronavirus infections;critical illness;dapi;death;dimethyl sulfoxide;edetic acid;infections;lead;lymphoma;neoplasms;nitrogen;peptides;pneumonia;remdesivir
35441127	[obsolete] covid-19;anorexia;cardiovascular diseases;cognition disorders;communicable diseases;cough;death;dementia;diabetes mellitus;diarrhea;dysgeusia;end stage liver disease;fever;hypertension;hypoxia;immune system diseases;infections;inflammation;kidney failure, chronic;mental disorders;myalgia;neoplasms;obesity;olfaction disorders;oxygen;pharyngeal diseases;pulmonary disease, chronic obstructive;signs and symptoms, respiratory;sleep initiation and maintenance disorders;tachypnea;urea;vomiting
33674591	[obsolete] covid-19;adenomatous polyposis coli;agar;alexa fluor 647;arbovirus infections;bacterial infections;baricitinib;carbon dioxide;cardiovascular diseases;chronobiology disorders;coinfection;coronavirus infections;critical illness;cross infection;cytokines;death;dexamethasone;diabetes mellitus;dithiothreitol;drug-related side effects and adverse reactions;edetic acid;heart failure;hiv infections;hypertension;immune system diseases;infections;inflammation;kidney diseases;lead;leukemia, lymphocytic, chronic, b-cell;leukemia, myeloid;lung injury;lymphopenia;memory disorders;multiple organ failure;necrosis;neonatal herpes;neoplasms;neurologic manifestations;neutrophilia, hereditary;nitrogen;nylons;oxygen;pancreatic neoplasms;paralysis;pneumonia;psychomotor disorders;pulmonary disease, chronic obstructive;remdesivir;renal insufficiency, chronic;respiration disorders;respiratory distress syndrome;respiratory insufficiency;respiratory tract infections;sepsis;serine;shock, septic;steroids
34629857	[obsolete] covid-19;carcinoma;critical illness;death;distal myopathies;gerstmann syndrome;wounds and injuries
32634111	[obsolete] covid-19;adjustment disorders;anxiety;attention deficit disorder with hyperactivity;coronavirus infections;death;gaucher disease;infections;mental disorders;obesity;pneumonia, viral;psychological distress;respiration disorders;sleep wake disorders
35011641	[obsolete] covid-19;arbovirus infections;coinfection;communicable diseases;coronavirus infections;cytosine;dyspnea;fever;hiv infections;infections;lung injury;neuroblastoma;pneumonia;seizures
35566787	[obsolete] covid-19;asthma;communicable diseases;congenital abnormalities;coronavirus infections;death;diabetes mellitus;heart defects, congenital;hemolysis;hemorrhage;hereditary breast and ovarian cancer syndrome;hypertension;infections;liver diseases;lung diseases;obesity;oxygen;pneumonia;pulmonary embolism;respiratory distress syndrome;stillbirth;venous thromboembolism;venous thrombosis
33590152	[obsolete] covid-19
34053251	[obsolete] covid-19;communicable diseases;coronavirus infections;death;infections;pneumonia;respiratory distress syndrome
35308830	[obsolete] covid-19;abnormalities, drug-induced;angina pectoris;arbovirus infections;coinfection;coronary artery disease;critical illness;crohn disease;death;drug-related side effects and adverse reactions;graft vs host disease;heart diseases;heart failure;hematologic diseases;hypoxia;infarction;infections;inflammation;ischemia;joint diseases;leukemia;leukemia, myeloid, acute;lymphoma, b-cell;necrosis;neoplasms;neurodegenerative diseases;nitric oxide;osteoarthritis;parkinson disease;pneumonia;polymers;respiratory distress syndrome;sleep initiation and maintenance disorders
32569772	[obsolete] covid-19;abdominal pain;acute disease;aneurysm;aspirin;blood coagulation disorders;colonic neoplasms;coronavirus infections;death;diabetes mellitus;diarrhea;dyspnea;edema;fever;heparin;hypertension;infections;ischemia;myocardial infarction;oculocerebrorenal syndrome;pain;pneumonia;pneumonia, viral;pneumoperitoneum;pulmonary embolism;renal insufficiency;signs and symptoms, digestive;thromboembolism;thrombophilia;thrombosis;vomiting
32673509	[obsolete] covid-19;angiotensin-converting enzyme inhibitors;coronavirus infections;losartan;peptidyl-dipeptidase a;pneumonia, viral
32988978	[obsolete] covid-19;airway obstruction;arbovirus infections;aspirin;basal cell carcinoma;cardiomyopathies;catecholamines;coronary artery disease;coronavirus infections;enoxaparin;heart diseases;hypertension;hypokinesia;inflammation;lymphopenia;myocardial infarction;neutrophilia, hereditary;oxygen;pneumonia;pneumonia, viral;pregnancy complications, infectious;respiratory insufficiency;takotsubo cardiomyopathy;ventricular dysfunction
32405517	[obsolete] covid-19;arrhythmias, cardiac;attention deficit disorder with hyperactivity;chest pain;coronavirus infections;death, sudden;dyspnea;heart defects, congenital;heart diseases;hypertension;pneumonia, viral;tachycardia
33409040	[obsolete] covid-19;anxiety;death;gaucher disease;ocular motility disorders;psychological distress
34682574	[obsolete] covid-19;adjustment disorders;anxiety;autoimmune diseases;bipolar disorder;blindness;chronic disease;compassion fatigue;cystic fibrosis;death;diabetes mellitus;dystonia;headache disorders, secondary;hypertension, pulmonary;infections;mental disorders;neoplasms;nephrotic syndrome;obsessive-compulsive disorder;panic disorder;parkinson disease;psychological distress;psychotic disorders;respiration disorders;severe acute respiratory syndrome;sleep initiation and maintenance disorders;sleep wake disorders;stress disorders, post-traumatic;strudwick syndrome;xk aprosencephaly
35195025	[obsolete] covid-19;congenital disorder of glycosylation type 1d;hepatolenticular degeneration;idiopathic pulmonary fibrosis;infections;lung diseases;pulmonary disease, chronic obstructive
35380165	[obsolete] covid-19
32361284	[obsolete] covid-19;adjustment disorders;anxiety;chronic pain;coronavirus infections;death;mental disorders;pain;pneumonia;pneumonia, viral;psychological distress
32338809	[obsolete] covid-19;coronavirus infections;head and neck neoplasms;neoplasms;pneumonia, viral
32563690	[obsolete] covid-19;ageusia;airway obstruction;coronavirus infections;cough;death;fever;infections;neurologic manifestations;pneumonia, viral;taste disorders
35411295	[obsolete] covid-19;adjustment disorders;arbovirus infections;arthritis;arthritis, rheumatoid;colitis;critical illness;death;dyspnea;epilepsy;headache;infections;inflammation;inflammatory bowel diseases;myotonic dystrophy;nicotine;norepinephrine;pneumonia;respiratory distress syndrome;respiratory tract infections;seizures;sepsis;tocilizumab
34188432	[obsolete] covid-19;arbovirus infections;coronavirus infections;death;infections;johnson neuroectodermal syndrome;kidney diseases;phenylalanine
35165771	[obsolete] covid-19;anemia;aneurysm;arbovirus infections;asthma;atherosclerosis;autoimmune diseases;azathioprine;bacterial infections;basal ganglia cerebrovascular disease;cardiomyopathies;cerebral hemorrhage;chemical and drug induced liver injury;communicable diseases;corneal endothelial dystrophy type 2;coronary artery disease;creatinine;cryopyrin-associated periodic syndromes;cyclophosphamide;cyclosporine;cystic fibrosis;death;drug hypersensitivity;glomerulonephritis;hematologic diseases;hemorrhage;hepatitis b;hepatitis c;hereditary breast and ovarian cancer syndrome;hiv infections;hypoalbuminemia;hypotension;infections;inflammation;kidney diseases;lymphopenia;methotrexate;mucocutaneous lymph node syndrome;musculoskeletal diseases;mycophenolic acid;myocarditis;necrosis;opitz trigonocephaly syndrome;opportunistic infections;parasitic diseases;pharyngeal diseases;pneumonia;pneumonia, pneumocystis;prednisolone;reactive oxygen species;respiratory tract diseases;respiratory tract infections;rheumatic diseases;rituximab;shock;staphylococcal infections;steroids;tacrolimus;tuberculosis;urticaria;vascular system injuries;vasculitis;ventricular dysfunction
32945597	[obsolete] covid-19;alcohols
34536426	[obsolete] covid-19;communicable diseases;death;infections
