32996588	action plan;action plan of the iranian blood transfusion organization;adequate supply;adequate supply of rbc unit;blood centre;blood donation;blood supply;blood supply sufficiency;blood transfusion;blood transfusion organization;corresponding decrease;downward trend;future viral disaster;iranian blood transfusion organization;national committee;outbreak background;past year;rbc inventory;rbc inventory level;rbc unit;respect to this disease;safety management;significant impact;summary of action;supply sufficiency;transfusion organization;transmissible infection;trend of blood donation;upward trend;viral disaster
33315061	abstract background;acute respiratory syndrome;available genetic evidence;confirmed case;contact tracing;few month;genetic evidence;genome sequencing;health facility;incidence rate;infection risk;median time;next day;pcr positive swab;phenomenon suggestive of protective immunity;positive swab;presence of symptom;primary infection;protective immunity;rare phenomenon suggestive of protective immunity;respiratory syndrome;setting abstract background;severe acute respiratory syndrome;subsequent positive swab;suggestive of protective immunity;viral genome;viral genome sequencing;viral specimen
34145263	acute respiratory syndrome;antibody response;consecutive exposure;consecutive infection;early humoral immune response;evidence of immunological imprinting;human corona;humoral immune response;immune response;immunological imprinting;immunological imprinting of the antibody response;imprinting of the antibody response;induction of igg;nature of the antibody response;ongoing research;respiratory syndrome;severe acute respiratory syndrome;spike protein;virus disease;virus infection
34127735	% heart rate maximum;% of target dose;acceptability study;adverse effect;adverse event;aerobic exercise;androgen deprivation therapy;cancer care;care professional;cohort study;delivery of this face-to-face intervention;deprivation therapy;exercise pathway;exercise provision;exercise trainer;exercise training;exercise training intervention;face-to-face intervention;healthcare professional;heart rate;heart rate maximum;high fidelity;impact of societal change;integrated exercise;integrated exercise pathway;lifestyle intervention;long-term investigation;min of aerobic exercise;positive impact;professional training;prospective cohort;prospective cohort study;prostate cancer;prostate cancer care;prostate cancer care warrant long-term investigation;provision of integrated exercise pathway;referral rate;serious adverse event;societal change;stamina trial;standard prostate cancer care;supervised exercise training;supervised exercise training intervention;target dose;training intervention;united kingdom;warrant long-term investigation
34219197	acute appendicitis;american association;cohort study;complex case;complicated appendicitis;complication occurrence;complication rate;conversion to open surgery;emergent appendectomy;endoscopic surgery;increase of a unit;italian hospital;italian society of endoscopic surgery;likelihood of complication occurrence;national basis;new technologies;number of complication;number of post-operative complication;observational study;open surgery;pandemic wave;post-operative complication;primary outcome;registration number;secondary outcome;severe appendicitis;significant reduction;society of endoscopic surgery;study period;surgery of trauma;surgical technique;trial registration;trial registration number;type of surgical technique
32759252	acute respiratory syndrome;al patient;analysis of available evidence;approximate median infectious period;asymptomatic case;available evidence;central tendency;evidence base;health information;health information quality authority;hospital discharge;hrb open database;infectious parameter;infectious period;information quality;information quality authority;information source;key parameter;less severe case;literature review;maximal infectious period;mean duration;mean time;median infectious period;methodological approach;model infectious parameter;narrative review;narrative review of viral dynamics;nhs evidence;open database;overview of the variation;parameter space;patient recall bias;pcr test;potential maximal infectious period;potential patient recall bias;preliminary evidence base;quality authority;recall bias;repeated diagnosis;respiratory syndrome;search term;sensitivity analysis;severe acute respiratory syndrome;severe case;substantial variation;symptom onset;symptom onset time;symptom onset to hospital discharge;symptomatic case;time to death;variation of the parameter;viral dynamics;viral load;viral load synthesis;viral replication
34988861	% cancer diagnosis rate;breast clinic;breast service;cancer diagnosis;cancer diagnosis rate;cancer network;data point;data source;diagnosis rate;general practitioner;one-stop breast clinic;one-stop clinic;overhaul of the symptomatic breast service;pandemic peak;pandemic year;peak of the pandemic;percent of referral;primary care;purpose of this study;substantial overhaul of the symptomatic breast service;suspected cancer;symptomatic breast service;total number;total number of referral;trend of referral;university hospital;urgent referral;urgent suspected cancer;wales cancer network;working of the breast clinic;worried well
35383994	clinical feature;letter to the editor;retrospective study;study abstract;virus disease
33424954	aerosol sample;air of a clinic;air sample;air sampling;air sampling study;care center;cell culture;collection of a positive sample;environmental aerosol sample;estimated concentration;fast-growing human respiratory virus;function of time;health care;health care center;human respiratory virus;human specimen;multiple virus;patient specimen;patient traffic;pcr test;positive sample;respiratory virus;sanger sequencing;student health care center;test sample;university student;university student health care center;virus genome
33963250	affected patient;candidate variable;certain laboratory finding;critical outcome;early phase;hepatic disease;infected patient;laboratory finding;literature database;location of the infected patient;medical condition;mortality rate;north america;overall population;patient demographic;phase of the pandemic;platelet count;poor prognosis;poor prognosis of the disease;prognosis of the disease;regional difference;regional risk factor;respiratory disease;risk factor;systematic review;various literature database
34881119	aetiological investigation;age group;autoimmune disease;cardiac complication;chest pain;clinical manifestation;delayed presentation of pericarditis;emergency department;experienced fever;family history;hashimoto thyroiditis;low-grade fever;male adolescent;medical community;medical team;old male;patient experience;patient experienced fever;pediatric population;pericardial effusion;presence of pericardial effusion;presentation of pericarditis;rest of the aetiological investigation;rheumatoid arthritis;serology assay;severe disease;two-day history;variety of clinical manifestation
34622966	% required tube feeding;acute hospital;cohort study;conclusion dysphagia;functional oral intake scale;high rate;history of intubation;intake scale;ireland objective;language therapy;level of evidence;modified oral diet;modified oral intake;neurological manifestation;observational cohort study;oral diet;oral intake;oral intake scale;oral intake status;perceptual voice quality;prospective observational cohort study;required tube feeding;severity scale;significant improvement;study design;study design prospective observational cohort study;trajectory of dysphagia;tube feeding;voice quality;wave of the pandemic
35132343	
32602111	airway management;airway management isolation chamber;isolation chamber;management isolation chamber
32897869	% of health care provider;accountability act;area network;care organization;care provider;civil rights;data breach;enforcement of the health insurance portability;health care;health care industry;health care organization;health care provider;health insurance;health insurance portability;insurance portability;less research;local area;local area network;new platform;next pandemic;number of attack;penetration test;regular penetration test;secure network;software upgrade procedure;substantial literature;understanding factor;upgrade procedure;virtual local area network;well-defined software upgrade procedure
33692744	39-year-old female;artery infarction;associated stroke;available literature;baseline situation of the patient;case report;cerebral artery;cerebral artery infarction;cerebral stroke;cerebrovascular disease;comprehensive review;comprehensive review of the available literature;current stroke guideline;effective life-saving treatment;evolution to a serious disease;hemispheric syndrome;large vessel occlusion;left hemispheric syndrome;life-saving procedure;life-saving treatment;major risk factor;malignant cerebral artery infarction;malignant cerebral stroke;malignant stroke;middle cerebral artery;mortality rate;neurological status;oral contraception;risk factor;risk of evolution to a serious disease;serious disease;situation of the patient;stroke guideline;surgical treatment;unique scenario;vessel occlusion
32659213	coagulation disorder
32621859	health profession;health professional;narrative review;narrative review study;potential risk;protection challenge;review study;serious risk;special attention;special care;vertical transmission
35378801	
34493506	available evidence;cohort study;current available evidence;dissemination ethics approval;economic reform;essential service provision;ethics approval;evidence map;evidence map protocol;face-to-face contact;high-risk population;impact of disease;long-term consequence;major consequence;multistep project;non-essential service shutdown;ongoing prospective cohort;part of a multistep project;prospective cohort;prospective cohort study;service provision;service shutdown;substance use;substance use disorder
33651340	% female;adult spinal deformity;adult spinal deformity purpose;average age;average time;disability of patient;emotional role;functional outcome score;last fu;marked worsening;outcome score;overall effect;personal care;physical function;psychological factor;significant difference;small improvement;social life;spinal deformity;stable pain;total score;variable overall effect
32610808	access to testing;economic appraisal;future pandemic;great importance;health economics;health economics method;health system;health system capacity;impact of the mix of private-public financing;key trade-off;mix of private-public financing;much uptake of health economics method;national product;national productivity;number of trade-off;private-public financing;prominent role;united kingdom;untold number of trade-off;uptake of health economics method;virus disease
33542501	
34107113	abstract background;chemiluminescence method;clinical study;correlation test;different gender;different group;early elevation;healthy people;serum level;spearman correlation;spearman correlation test;y el
35308830	antigen receptor;approval of chimeric antigen receptor;australian therapeutic goods administration;careful investigation;chimeric antigen receptor;clinical research;clinical researcher;clinical trial;current landscape;current pandemic;degenerative disease;detailed reporting;development of undesirable effect;drugs administration;em cell;european medical agency;goods administration;great promise;hematological cancer;hold great promise;live medicine;medical agency;mesenchymal stem;mesenchymal stem cell;need of urgent treatment;particular hold great promise;possible reactivity;real hope;risk of tissue rejection;safety concern;severe case;significant recognition;stem cell;t cell;therapeutic goods administration;tissue rejection;undesirable effect;untreatable disease;urgent treatment
33920976	current study;demographic variable;direct effect;effective intervention;emotional problem;general public;global pandemic;health profession;health professional;impact of intolerance of uncertainty;integrative uncertainty tolerance model;intolerance of uncertainty;large number;large number of people;mental health;mental health professional;negative emotion;number of people;policy maker;tolerance model;uncertainty tolerance model
34630838	demand of the nation;early part;government of ghana;health organization;health system;isolation center;local manufacturing of personal protective equipment;manufacturing of personal protective equipment;number of measure;onset of the pandemic;personal protective equipment;protective equipment;public gathering;public health;spread of the virus;virus disease;world health organization
35441967	advanced school;carbohydrate chemistry;chemical society;italian chemical society;xvii advanced school
34101084	
32132521	acute respiratory syndrome;acute stress reaction;analysis method;anxiety scale;china background;correlation analysis;cross-sectional observational study;degree of anxiety;equation model;equation modeling;function of medical staff;levels of social support;measured variable;medical staff;multivariate analysis;multivariate analysis method;observational study;one-month cross-sectional observational study;pittsburgh sleep quality index;quality index;rate scale;respiratory syndrome;severe acute respiratory syndrome;sleep quality;sleep quality index;social support;social support rate scale;stanford acute stress reaction;stress reaction;structural equation model;structural equation modeling;structural relationship;support rate scale;virus disease;wuhan city
33418280	case report;infectious spondylitis surgery;literature review;spondylitis surgery
34178332	course of undiagnosed type;diabetic manifestation;infected individual;progression of the course of undiagnosed type;undiagnosed type;young man
33433382	care worker;care workers;conference proceeding;disease outbreak;general population;geographical location of study;grey literature;group a;healthcare worker;healthcare workers;infectious disease;infectious disease outbreak;information bias;location of study;mental care;mental health;mental health of human;post-traumatic stress;post-traumatic stress disorder;prevalence of post-traumatic stress disorder;related symptom;sensitivity analysis;source of heterogeneity;stress disorder;subgroup analysis;systematic search;traumatic stress;virus infection;virus outbreak
35332270	coagulation factor
32708803	accuracy of detection;accurate identification of the virus;assault of the novel corona virus;asymptomatic carrier;average increase;computer scientist;consistent corona virus diagnosis;convolutional long short-term memory;convolutional neural network;corona virus;corona virus diagnosis;deep learning;deep learning model;disease detection;existential threat;experimental result;global assault of the novel corona virus;identification of the virus;inadequate isolation of infected people;infected people;isolation of infected people;late detection;logarithmic loss;long short-term memory;machine learning;neural network;novel corona virus;numerous domain;ongoing assault;short-term memory;social distancing;various reason;virus diagnosis;war ii;world war ii
34405427	% of consultation;antibiotic stewardship;consultation rate;gp consultation;gp consultation rate;interrupted time series analysis;large reduction;monthly antibiotic;pharmacy state;prescriber specialty;primary care;primary care consultation;public health;public health response;recipient age;respiratory infection;respiratory tract;respiratory tract infection;respiratory viral infection;series analysis;study period;substantial reduction;time series;time series analysis;total gp consultation rate;tract infection;viral infection
33768363	critical juncture;historical institutionalism;legitimacy of wildlife protection regime;protection regime;wildlife protection;wildlife protection policy;wildlife protection regime
32539647	nitric oxide treatment;oxide treatment
35145444	adverse effect;cultural industry;cultural sector;economic security;employment loss;erratic work schedule;financial insecurity;financial instability;impact of the pandemic;income instability;lack of economic security;mental wellbeing;mental wellbeing of the population;psychological wellbeing of freelancer;psychosocial support;qualitative study;social support;socioeconomic adversity;uk cultural sector;visual art;wellbeing of freelancer;work dissonance;work schedule
34132326	challenging topic;effect of some exposure;especial attention;instrumental variable;instrumental variable analysis;research question;special attention;study finding;variable analysis
34867130	additional binding site;binding experiment;binding site;complex formation;fragment interaction;host cell;online version;peptide concentration;peptide fragment;short protein;spike protein;supplementary material;t cell;virus infection
35010471	care policy;care worker;care workers;comprehensive knowledge;cross-sectional study;demographic characteristic;dental community;dental student;dental undergraduate;full-time dental student;healthcare worker;healthcare workers;infection control;logistic regression;logistic regression analysis;part of the questionnaire;part of the survey;personal protective measure;policy change;preparedness score;present study;protective measure;regression analysis;sample unit;second part of the survey;sectional study;third part of the survey;urgent need
33352250	contact precaution;conversion of a hospital;hand hygiene;heavy contamination;important rate reduction;infection rate;mexican hospital;rate reduction;substantial reduction
34145087	rna evaluation;vaccine candidate
34280115	belief model;control of vaccine hesitancy;convenience sample;cross-sectional study;family member;hbm factor;health belief;health belief model;high level;key protective measure;lack of vaccine hesitancy;logistic regression;mainland china;model perspective;odds ratio;online survey;online survey study;prevalence of vaccine hesitancy;promotion of vaccination;protective measure;sectional study;standardized structure coefficient;structure coefficient;study background;survey study;vaccination behavior;vaccination rate;vaccine hesitancy;vaccine hesitancy rate;valid participant
32634111	contact tracing;gaming disorder;gaming disorder risk;health profession;health professional;mental health;mental health professional;physical distancing;psychological stress;safe social interaction alternative;social interaction;social interaction alternative;spread of the disease;united states;virus disease
34790054	asymptomatic people;cell type;deadly virus;different immune cell type;diverse response;emergence of new viral strain;immune cell;immune cell type;immune response;immune system;introduction to human;late december;long-lasting immune response;long-lasting immunity;long-term immunity;main reason;main reason of these difference;molecular process;new therapeutic target;new viral strain;percent of people;potential new therapeutic target;research paper;symptomatic people;therapeutic target;viral strain
35006537	care worker;care workers;healthcare worker;healthcare workers
32632359	available drug;cell damage;cell stress response;cellular homeostasis;chronic low level of inflammation;clinical trial;clinical trial setting;corona virus;current pandemic;early nac;early therapeutic intervention graphical abstract;early treatment;elderly individual;enhanced cell stress response;environmental factor;excessive inflammation;graphical abstract;high level;immune response;impact of the virus infection;infected cell;initiator of toxic innate immune response;innate immune response;intervention graphical abstract;literature review;low level;low level of inflammation;mitochondrial function;modulation of nad;oxidative stress;oxygen specie;reactive oxygen specie;redox balance;redox imbalance;ros production;severe infection;severity of viral infection;stress response;therapeutic intervention;therapeutic intervention graphical abstract;tissue damage;toxic innate immune response;treatment of the disease;trial setting;viral infection;virus infection
33814022	advent of a vaccine;death of child;degree of confidence;different region;entire country;incidence profile;infected child;level of infection;low level;number of secondary case;overall conclusion;period of the time;public health;result to the entire country;right decision;risk of school;school staff;secondary case;spite of the fact;symptomatic case
34567255	% decrease;% reduction;acute respiratory syndrome;aim of this paper;cancer care;cancer care line;cancer screening;care of patient;care system;clear difference;cross-sectional study;formula of percentage variation;healthcare system;impact of the pandemic;long-term consequence;new increase;number of procedure;observational cross-sectional study;pandemic period;percentage variation;province of santa fe;public health;public health subsector;respiratory syndrome;santa fe;sectional study;selected variable;severe acute respiratory syndrome;side effect;timely care;virus disease
32360210	letter to the editor;mortality rate;plasma glucose
35584232	% sensitivity;% specific;% specificity;convalescent patient;diagnostic performance;diagnostic performance evaluation;enhanced sewage surveillance;hong kong;inhibitory impact;large-scale trial;large-volume sewage;new case;outbreak trend;performance evaluation;public health;public health intervention;pure water;sewage matrix;sewage surveillance;sewage surveillance program;sewage test;signal source;small-volume sewage;supplementary tool
34822228	essential role;pandemic scenario
33660320	medical student;pre-clinical medical student
32240633	virus disease
33631857	bowel disease;inflammatory bowel disease;melbourne hospital;rapid adaptation;royal melbourne hospital;unique challenge;unprecedented challenge
32499903	area south of milan;chinese tourist;collection of abstract;couple of chinese tourist;difficult decision;european journal of translational myology;european mobility medicine association;experimental biology;full day;hotel augustus;intense connection;intense program;international event;issue of the european journal of translational myology;italian case;italian national government;journal of translational myology;late november;long-distance communication;majority of organizer;medicine association;military response;mobility medicine;mobility medicine association;muscle day;national government;new date;padova university;padua muscle day;place april;recent example;san diego;scientific sessions;south of milan;spread of the infection;thanksgiving holiday;translational mobility medicine;translational myology;vast majority of organizer;world perspective
34673261	certain point;clinical trial;et al;great interest;important work;nicola veronese et al;systematic review;veronese et al
34008930	abstract background;aim of the study;care procedure;care unit;chronic therapy;clinical characteristic;consecutive patient;crude mortality rate;disease understanding;emergency department;epidemiologic characteristic;group of patient;hospital admission;hospital mortality;hospital stay;in-hospital mortality;independent factor;intensive care;intensive care unit;invasive mechanical ventilation;invasive mechanical ventilation n;length of hospital;length of hospital stay;length of stay;male gender;mechanical ventilation;medical advice;medium age;medium length of hospital;medium length of stay;mortality rate;negative pcr;oxygen saturation;private hospital;proportion of patient;renal replacement therapy;renal replacement therapy n;replacement therapy;retrospective study;septic shock;septic shock n;shock n;spanish private hospital;subgroup of patient
32088847	acute respiratory disease;aim of this case series;case series;clinical utility;clinical utility of this imaging technique;complex case;ct finding;ct result;differential diagnosis;differential diagnosis of complex case;emergency setting;evidence of lymph node involvement;hubei province;hubei province of china;imaging finding;imaging technique;infectious disease;lung consolidation;lung lesion;lymph node;lymph node involvement;medical history;node involvement;potential clinical utility of this imaging technique;pulmonary lobe;pulmonary tropism;respiratory disease;respiratory symptom;retrospective review;retrospective review of the patient;suspected case;virus infectivity
35313091	adjusted p;big data;cohort study;comparative cohort study;comparative cohort study of rheumatic disease patient;cox regression;deep learning;deep learning algorithm;disease patient;disease severity;general population;general population comparator;interstitial lung disease;learning algorithm;lung disease;lung disease severity;lung injury;lung involvement;maximum pulmonary x-ray severity;measure of radiographic lung disease severity;mechanical ventilation;percentile score;pulmonary disease;pulmonary x-ray severity;quantitative measure of radiographic lung disease severity;radiograph score;radiographic lung disease severity;radiographic lung involvement;rheumatic disease;rheumatic disease patient;severe pulmonary disease;severe radiographic lung involvement;x-ray severity
33941488	category of patient;chronic liver disease;end of december;entire population;general population;health worker;italian association;liver disease;liver position statement;nursing home;nursing homes;position statement;possible priority;study of the liver position statement;vaccination campaign;vulnerable individual
35122732	pulmonary aspergillosis;time-dependent bias
33435378	advanced multidimensional analysis;aim of this paper;ans disorder;autonomic nervous system;blood pressure;cardiac autonomic nervous system;cardiovascular signal;common symbolic dynamics;common symbolic dynamics entropy;complex mechanism;copula parameter;detailed patient history;dysfunction of the cardiac autonomic nervous system;entropy analysis;further multivariate research;further research;healthy control;heart rate;heart rate signal;laboratory analysis;lung complication;mild patient;multidimensional analysis;multivariate research;nervous system;original cardiovascular signal;patient history;probability signal;sample entropy;serious problem;significant difference;statistical significance;status of ans;symbolic dynamics;systolic blood pressure;systolic blood pressure signal;systolic pressure;virus outbreak
33167115	challenging topic;virus disease
35008505	adverse effect;adverse event;aim of this study;altered drug metabolism;biological parameter;chromatography high resolution mass spectrometry;clinical trial;different illness;drug metabolism;exogenous fatty acid;fatty acid;fatty liver disease;high resolution;high resolution mass spectrometry;lipid accumulation;liquid chromatography;liquid chromatography high resolution mass spectrometry;liver disease;mass spectrometry;molecular networking;neutral lipid accumulation;new metabolite;obese patient;obese patient metabolism;patient outcome;rennes university hospital;risk factor;university hospital;untargeted screening
32234343	% confidence interval;case fatality;case fatality rate;confidence interval;effective reproduction number;eg method;epidemic curve;existing epidemic curve;exponential growth;exponential growth rate;fatality rate;global pandemic;growth rate;health organization;important finding;main objective of this study;monitoring of transmission;naive cfr;new case;objective of this study;r value;rapid increase;real-time effective reproduction number;real-time monitoring of transmission;real-time reproductive number;recent rapid increase;reproduction number;reproductive number;td method;world health organization;world health organization website
32495819	different countries;plastic surgery practice;plastic surgery practices;surgery practice;surgery practices
32508391	public space
33491147	% bias;academic hospital;acute respiratory distress syndrome;adult patient;baseline characteristic;care unit;chest ct;chest ct examination;cohort study;composite endpoint;composite endpoint death;course of the disease;ct image;ct severity involvement index;disease severity;distress syndrome;f ratio;high involvement;ill patient;ill patients;independent predictor;intensive care;intensive care unit;involvement index;lung ultrasound;lung ultrasound score involvement;lung ultrasound score involvement index;mean age;mean p;multivariate model;primary outcome;prospective cohort;prospective cohort study;pulmonary involvement;register change;respiratory distress;respiratory distress syndrome;secondary outcome;severity involvement index;study background;trial registration;ultrasound examination;ultrasound score;ultrasound score involvement
34427682	abortion care;asynchronous medication abortion care;cohort study;medication abortion care
34966387	acute respiratory syndrome;body weight;desirable human antibody;emergency use authorization;human antibody;infectious virus;lung pathology;normal body weight;prophylactic treatment;respiratory syndrome;severe acute respiratory syndrome;spike protein;substantial decrease;substantial decrease of the infectious virus;use authorization
35051130	united states
32346493	clinical presentation;health status;infected pneumonia
34903197	activity level;associated public health measure;child interview;common facilitator;community closure;content analysis;health guideline;important authority;online version;ontario parent;physical activity;physical activity venue;pronounced theme;public health;public health expert;public health guideline;public health measure;return to play;sport behaviour;sporting event;supplementary material;thematic content analysis
35151823	acute respiratory syndrome;bacterial pathogen;bacterial virus;complementary therapeutic agent;comprehensive review;defense response;detection technique;efficacy of antibiotic;engineered synthetic phage;epidemiological model;general new viral pathogen;genetic content;health challenge;host immune system;immune system;inflammatory response;life-threatening viral pneumonia;new vaccine;new variant;new viral pathogen;novel approach;phage cocktail;phage display;phage interaction;phage therapy;plausible solution;possible approach;present pandemic;rapid spread;respiratory syndrome;secondary infection;serious health challenge;severe acute respiratory syndrome;similar morphology;synthetic phage;therapeutic agent;urgent need;vaccine development;viral pathogen;viral pneumonia;virus detection technique;virus disease
34803818	ambitious target;anticipated regulatory network;assessment of the possibility;consideration of the resource;contextual condition;future mentoring;key skill;mentor training;mentoring program target;mentoring programs research;ongoing school mentoring;potential mentor;problem coping;program target;programs research;regulatory network;school mentoring;school mentoring programs research;school student;secondary school;secondary school student;social target;sufficient resource;traditional mentoring;trained mentor;untrained one;various condition
32337584	abstract background;acute respiratory syndrome;asymptomatic case;care worker;care workers;chart review;clinical symptom;conclusion person-to-person transmission;contact case;ct value;dialysis unit;eleven case;epidemiological link;epidemiological observation;exposure to the index case;flu-like symptom;healthcare worker;healthcare workers;high viral load;high viral shedding;hospital setting;index case;index patient;infected contact;life-threatening respiratory condition;nasopharyngeal swap;patient interview;pcr result;pediatric dialysis unit;person-to-person transmission;positive case;positive result;positive test;positive test result;respiratory condition;respiratory syndrome;severe acute respiratory syndrome;symptomatic case;test result;threshold cycle;university hospital;viral load;viral shedding;virus disease
32624392	acute respiratory syndrome;airway opening;assessment grid;clinical practice;delicate technical act;demonstration of the kit;ent physician;high risk;high risk of viral dissemination;high-tech mannequin;low-tech procedural simulator;percutaneous tracheostomy;percutaneous tracheostomy simulation;positive patient;precarious respiratory status;procedural simulator;recommended precaution;respiratory status;respiratory syndrome;severe acute respiratory syndrome;simulation scenario;simulation training;specific preparation;step-by-step schedule;technical act;training module;type of simulation;video analysis;viral dissemination
33706836	second-line defense
34697001	antiviral drug;decrease of admission;end of the follow-up;epidemic period;hospital admission;introduction non-pharmaceutical intervention;investigation project;method multicenter;non-pharmaceutical intervention;novel research;pandemic period;pandemic season hospital admission;pandemic year;peak month;pediatric population;progressive decrease of admission;purpose novel research;quantitative manner;respiratory virus;season hospital admission;simple intervention;spain introduction non-pharmaceutical intervention;spanish hospital;spread of respiratory virus;study period;unexpected change
32354772	
35195025	acceptable method;delivery of pulmonary rehabilitation;digital access;digital literacy;low level;minority of patient;pandemic objective;proportion of patient;pulmonary rehabilitation;pulmonary rehabilitation programme;pulmonary rehabilitation programme model;rehabilitation programme
33141912	
32985745	aim of this study;care worker;care workers;dermatological life quality of the health care worker;dermatology life quality index;education level;hand wash;hand washing;hand washing rate;health care;health care worker;health care workers;high risk;life quality index;life quality of the health care worker;management method;management of possible skin symptom;median age;metal nose bridge;nose bridge;pandemic abstract;personal protection;personal protection equipment;personal protection measures;possible skin symptom;presence of skin problem;proper hand washing rate;protection measures;quality index;quality of the health care worker;skin disease;skin problem;skin problems;skin symptom;use personal protection measures
34326985	rare event;regulatory misalignment;side of rare event
35175442	aim of this study;al patient;care organization;clinical outcome;clinical outcome of neurological patient;clinical presentation;cohort study;cox regression;disease severity;early management of neurological patient;early steroid treatment;importance of standardized early management of neurological patient;less oxygen support;management of neurological patient;mortality rate;neurological patient;online version;oxygen support;pandemic wave;second pandemic wave;second wave;standardized early management of neurological patient;steroid treatment;supplementary material
32007643	basic reproduction number;confirmed case;early phase;early phase of the outbreak;epidemic curve;estimated intrinsic growth rate;estimation of r;exponential growth;exponential growth model method;growth model;growth rate;impact of the variation;intrinsic growth rate;mainland china;major city;mean r;model method;reproduction number;serial interval;time series;true unknown si;unknown si;virus disease;y la
33822099	cluster of differentiation;european population
35597776	antibody response;assessment of the intensity;follow-up profile;general population;general population assessment of the intensity;heterogeneity of the antibody response;humoral response;igg titer;infected adult;infected subject;last vaccine injection;serological survey;serological testing;strong heterogeneity of the antibody response;uninfected adult;vaccine injection;vaccine protocol
33452734	active ingredient;acute respiratory syndrome;certain therapeutic effect;effective active ingredient;encyclopedia of gene;functional analysis;gene ontology;gene tissue analysis;interaction network;intervention score;necrosis factor;new perspective;pathway analysis;plasmon resonance;potential drug;protein interaction;protein p53;respiratory syndrome;severe acute respiratory syndrome;surface plasmon resonance;t-cell receptor;target selection;therapeutic effect;tissue analysis;tumor necrosis;tumor necrosis factor;tumor protein p53;verification of active ingredient;virus disease
35340778	catastrophic complication
