32524792	adolescent;asymptomatic infections;betacoronavirus;child;china;coronavirus infections;covid-19;disease progression;female;humans;image processing, computer-assisted;lung;male;pandemics;pneumonia, viral;retrospective studies;sars-cov-2;tomography, x-ray computed
32527466	betacoronavirus;cardiovascular diseases;coronavirus infections;covid-19;healthy lifestyle;humans;inflammation;pandemics;pneumonia, viral;protective factors;sars-cov-2;severe acute respiratory syndrome-related coronavirus
32527570	aged;antiviral agents;betacoronavirus;clinical laboratory techniques;coronavirus infections;covid-19;covid-19 testing;humans;immunocompromised host;laryngeal neoplasms;laryngectomy;male;nasopharynx;pandemics;pneumonia, viral;respiration, artificial;risk factors;sars-cov-2;smoking;squamous cell carcinoma of head and neck;tomography, x-ray computed;trachea;treatment outcome
32530130	betacoronavirus;comorbidity;coronavirus infections;covid-19;exanthema;humans;male;middle aged;pandemics;pneumonia, viral;purpura;sars-cov-2;skin
32530889	adult;betacoronavirus;boston;clinical laboratory techniques;coronavirus infections;covid-19;covid-19 testing;female;health personnel;humans;pandemics;pneumonia, viral;prevalence;residential treatment;sars-cov-2;substance abuse treatment centers;young adult
32532625	betacoronavirus;coronavirus infections;covid-19;humans;neurological rehabilitation;pandemics;parkinson disease;pneumonia, viral;sars-cov-2;smartphone;telemedicine
32533432	asian american native hawaiian and pacific islander;betacoronavirus;covid-19;humans;pandemics;pneumonia, viral;racism;sars-cov-2
32534631	betacoronavirus;china;coronavirus;coronavirus infections;covid-19;education, medical;humans;pandemics;pneumonia, viral;sars-cov-2
32539647	administration, inhalation;betacoronavirus;coronavirus infections;covid-19;endothelium-dependent relaxing factors;female;humans;male;middle aged;nitric oxide;pandemics;pneumonia, viral;respiration;sars-cov-2;treatment outcome
32553562	administration, intranasal;administration, oral;adrenal cortex hormones;betacoronavirus;clinical laboratory techniques;coronavirus infections;covid-19;covid-19 testing;dysgeusia;early diagnosis;humans;nasal lavage;olfaction disorders;pandemics;pneumonia, viral;prognosis;sars-cov-2;virus diseases
32558002	anosmia;covid-19;europe;headache;health surveys;humans;myalgia;neurology;psychomotor agitation
32561113	blood component transfusion;covid-19;covid-19 serotherapy;free radicals;humans;immunization, passive;sars-cov-2
32562278	betacoronavirus;chloroquine;coronavirus infections;covid-19;covid-19 drug treatment;drug delivery systems;humans;hydroxychloroquine;lung;pandemics;pneumonia, viral;sars-cov-2
32563690	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;sars-cov-2;smell;taste disorders
32565264	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;patient positioning;pneumonia, viral;pressure ulcer;prone position;sars-cov-2
32569772	aged;aged, 80 and over;betacoronavirus;coronavirus infections;covid-19;female;fibrin fibrinogen degradation products;humans;intestines;ischemia;male;middle aged;pandemics;pneumonia, viral;prognosis;retrospective studies;sars-cov-2;thromboembolism;thrombophilia
32578210	betacoronavirus;biological products;coronavirus infections;covid-19;dermatology;hidradenitis suppurativa;humans;immunocompromised host;infection control;pandemics;pneumonia, viral;sars-cov-2;symptom flare up;telemedicine
32580924	coronavirus infections;covid-19;disease outbreaks;global health;humans;pandemics;perioperative nursing;pneumonia, viral
32583171	adrenal cortex hormones;adult;aged;biomarkers;covid-19;covid-19 drug treatment;female;humans;male;middle aged;polymerase chain reaction;rna, viral;sars-cov-2;tomography, x-ray computed;treatment outcome
32583347	asymptomatic diseases;betacoronavirus;clinical laboratory techniques;coronavirus infections;covid-19;covid-19 testing;false positive reactions;humans;pandemics;pneumonia, viral;risk factors;sars-cov-2
32583423	betacoronavirus;communicable disease control;coronavirus infections;covid-19;disaster planning;health promotion;health status disparities;healthcare disparities;humans;leadership;pandemics;personal protective equipment;pneumonia, viral;risk reduction behavior;sars-cov-2;self-help groups;social norms;socioeconomic factors;trust
32589348	betacoronavirus;coronavirus infections;covid-19;humans;middle aged;pandemics;pneumonia, viral;sars-cov-2;stroke;tomography, x-ray computed
32590006	betacoronavirus;coronavirus infections;covid-19;disease transmission, infectious;endoscopy;humans;pandemics;personal protective equipment;pneumonia, viral;practice guidelines as topic;sars-cov-2
32590073	betacoronavirus;big data;clinical protocols;coronavirus;coronavirus infections;covid-19;data science;disposable equipment;elective surgical procedures;electrocoagulation;endoscopy;equipment contamination;health care rationing;health personnel;humans;infectious disease transmission, patient-to-professional;laparoscopy;neoplasms;operating rooms;pandemics;patient selection;personal protective equipment;pneumonia, viral;sars-cov-2;ultrasonic surgical procedures
32590691	coronavirus;covid-19;humans;hydrogen sulfide;pneumonia;sars-cov-2
32591496	betacoronavirus;coronavirus infections;covid-19;humans;pandemics;peptidyl-dipeptidase a;pneumonia, viral;sars-cov-2;severe acute respiratory syndrome-related coronavirus
32599069	adolescent;adrenal cortex hormones;adult;anti-bacterial agents;betacoronavirus;bronchoscopy;clinical laboratory techniques;coronavirus infections;covid-19;covid-19 testing;diagnosis, differential;dronabinol;electronic nicotine delivery systems;female;humans;influenza, human;intensive care units;lung;lung injury;male;middle aged;noninvasive ventilation;oxygen inhalation therapy;pandemics;pneumonia, viral;respiration, artificial;sars-cov-2;severity of illness index;tomography, x-ray computed;vaping;young adult
32599201	academic medical centers;adolescent;aged;ambulatory care;betacoronavirus;brain neoplasms;child;child, preschool;coronavirus infections;covid-19;craniotomy;device removal;endovascular procedures;epilepsy;female;humans;hydrocephalus;infant;male;middle aged;neurosurgery;neurosurgical procedures;pandemics;plastic surgery procedures;pneumonia, viral;prosthesis implantation;referral and consultation;sars-cov-2;spinal diseases;spinal injuries;telemedicine;tennessee;vascular surgical procedures
32602111	adult;airway management;cholesteatoma, middle ear;covid-19;disease transmission, infectious;humans;male;otologic surgical procedures;patient isolators;sars-cov-2
32605729	betacoronavirus;cardiac surgical procedures;coronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;sars-cov-2
32609380	australia;betacoronavirus;coronavirus infections;covid-19;humans;insurance, disability;national health programs;pandemics;pneumonia, viral;sars-cov-2
32610808	canada;covid-19;health planning;health policy;humans;sars-cov-2;united kingdom
32613682	betacoronavirus;brain;coma;coronavirus infections;covid-19;electroencephalography;functional neuroimaging;humans;magnetic resonance imaging;male;middle aged;neural pathways;pandemics;persistent vegetative state;pneumonia, viral;prognosis;recovery of function;renal insufficiency;respiration, artificial;respiratory distress syndrome;sars-cov-2;shock
32613934	betacoronavirus;coronavirus infections;covid-19;heart defects, congenital;humans;infant, newborn;pandemics;perioperative care;pneumonia, viral;sars-cov-2
32618967	adult;betacoronavirus;child;coronavirus infections;covid-19;firearms;geography;health services accessibility;hospitals, military;humans;infection control;infectious disease transmission, patient-to-professional;pandemics;philadelphia;pneumonia, viral;practice guidelines as topic;sars-cov-2;spatial analysis;trauma centers;wounds and injuries
32619319	covid-19;curriculum;dermatology;education, distance;education, medical, undergraduate;educational measurement;humans;sars-cov-2
32621859	covid-19;female;humans;infant, newborn;infectious disease transmission, vertical;pregnancy;pregnancy complications, infectious;prenatal care;sars-cov-2
32624392	coronavirus infections;covid-19;humans;otolaryngology;pandemics;pneumonia, viral;simulation training;tracheostomy
32624433	betacoronavirus;civil defense;coronavirus infections;covid-19;global health;humans;italy;pandemics;pneumonia, viral;sars-cov-2
32631682	betacoronavirus;clinical laboratory techniques;coronavirus infections;covid-19;covid-19 testing;cross-sectional studies;delivery of health care;health facilities;health personnel;health resources;hospitals;humans;intensive care units;libya;pandemics;personal protective equipment;pneumonia, viral;sars-cov-2;surveys and questionnaires;ventilators, mechanical;world health organization
32634003	adaptation, psychological;attitude to health;betacoronavirus;coronavirus infections;covid-19;humans;pandemics;pneumonia, viral;quality of life;religion;religion and medicine;sars-cov-2;social support;spirituality;stress, psychological
32634111	adaptation, psychological;adolescent;adolescent behavior;behavior, addictive;betacoronavirus;communicable disease control;coronavirus infections;covid-19;education, distance;humans;mental health;pandemics;pneumonia, viral;sars-cov-2;social isolation;video games
32639559	betacoronavirus;coronavirus infections;covid-19;diplomacy;global health;humans;pandemics;pneumonia, viral;sars-cov-2;travel;yellow fever
32644258	betacoronavirus;coronavirus infections;covid-19;health behavior;humans;pandemics;pneumonia, viral;psychological theory;psychology, social;research;sars-cov-2;social behavior;social identification;social norms
